Date,VIX_Price,Signal,Capital,Position,Portfolio_Value
2011-03-02,20.7,0,15876.922383010711,0.0,15876.922383010711
2011-03-03,18.6,0,15876.922383010711,0.0,15876.922383010711
2011-03-04,19.06,0,15876.922383010711,0.0,15876.922383010711
2011-03-07,20.66,0,15876.922383010711,0.0,15876.922383010711
2011-03-08,19.82,0,15876.922383010711,0.0,15876.922383010711
2011-03-09,20.22,0,15876.922383010711,0.0,15876.922383010711
2011-03-10,21.88,0,15876.922383010711,0.0,15876.922383010711
2011-03-11,20.08,0,15876.922383010711,0.0,15876.922383010711
2011-03-14,21.13,0,15876.922383010711,0.0,15876.922383010711
2011-03-15,24.32,0,15876.922383010711,0.0,15876.922383010711
2011-03-16,29.4,0,15876.922383010711,0.0,15876.922383010711
2011-03-17,26.37,0,15876.922383010711,0.0,15876.922383010711
2011-03-18,24.44,0,15876.922383010711,0.0,15876.922383010711
2011-03-21,20.61,0,15876.922383010711,0.0,15876.922383010711
2011-03-22,20.21,0,15876.922383010711,0.0,15876.922383010711
2011-03-23,19.17,0,15876.922383010711,0.0,15876.922383010711
2011-03-24,18.0,0,15876.922383010711,0.0,15876.922383010711
2011-03-25,17.91,0,15876.922383010711,0.0,15876.922383010711
2011-03-28,19.44,0,15876.922383010711,0.0,15876.922383010711
2011-03-29,18.16,0,15876.922383010711,0.0,15876.922383010711
2011-03-30,17.71,0,15876.922383010711,0.0,15876.922383010711
2011-03-31,17.74,0,15876.922383010711,0.0,15876.922383010711
2011-04-01,17.4,0,15876.922383010711,0.0,15876.922383010711
2011-04-04,17.5,0,15876.922383010711,0.0,15876.922383010711
2011-04-05,17.25,0,15876.922383010711,0.0,15876.922383010711
2011-04-06,16.9,0,15876.922383010711,0.0,15876.922383010711
2011-04-07,17.11,0,15876.922383010711,0.0,15876.922383010711
2011-04-08,17.87,0,15876.922383010711,0.0,15876.922383010711
2011-04-11,16.59,0,15876.922383010711,0.0,15876.922383010711
2011-04-12,17.09,0,15876.922383010711,0.0,15876.922383010711
2011-04-13,16.92,0,15876.922383010711,0.0,15876.922383010711
2011-04-14,16.27,0,15876.922383010711,0.0,15876.922383010711
2011-04-15,15.32,0,15876.922383010711,0.0,15876.922383010711
2011-04-18,16.96,0,15876.922383010711,0.0,15876.922383010711
2011-04-19,15.83,0,15876.922383010711,0.0,15876.922383010711
2011-04-20,15.07,0,15876.922383010711,0.0,15876.922383010711
2011-04-21,14.69,0,15876.922383010711,0.0,15876.922383010711
2011-04-25,15.77,0,15876.922383010711,0.0,15876.922383010711
2011-04-26,15.62,0,15876.922383010711,0.0,15876.922383010711
2011-04-27,15.35,0,15876.922383010711,0.0,15876.922383010711
2011-04-28,14.62,0,15876.922383010711,0.0,15876.922383010711
2011-04-29,14.75,0,15876.922383010711,0.0,15876.922383010711
2011-05-02,15.99,0,15876.922383010711,0.0,15876.922383010711
2011-05-03,16.7,0,15876.922383010711,0.0,15876.922383010711
2011-05-04,17.08,0,15876.922383010711,0.0,15876.922383010711
2011-05-05,18.2,0,15876.922383010711,0.0,15876.922383010711
2011-05-06,18.4,0,15876.922383010711,0.0,15876.922383010711
2011-05-09,17.16,0,15876.922383010711,0.0,15876.922383010711
2011-05-10,15.91,0,15876.922383010711,0.0,15876.922383010711
2011-05-11,16.95,0,15876.922383010711,0.0,15876.922383010711
2011-05-12,16.03,0,15876.922383010711,0.0,15876.922383010711
2011-05-13,17.07,0,15876.922383010711,0.0,15876.922383010711
2011-05-16,18.24,0,15876.922383010711,0.0,15876.922383010711
2011-05-17,17.55,0,15876.922383010711,0.0,15876.922383010711
2011-05-18,16.23,0,15876.922383010711,0.0,15876.922383010711
2011-05-19,15.52,0,15876.922383010711,0.0,15876.922383010711
2011-05-20,17.43,0,15876.922383010711,0.0,15876.922383010711
2011-05-23,18.27,0,15876.922383010711,0.0,15876.922383010711
2011-05-24,17.82,0,15876.922383010711,0.0,15876.922383010711
2011-05-25,17.07,0,15876.922383010711,0.0,15876.922383010711
2011-05-26,16.09,0,15876.922383010711,0.0,15876.922383010711
2011-05-27,15.98,0,15876.922383010711,0.0,15876.922383010711
2011-05-31,15.45,0,15876.922383010711,0.0,15876.922383010711
2011-06-01,18.3,0,15876.922383010711,0.0,15876.922383010711
2011-06-02,18.09,0,15876.922383010711,0.0,15876.922383010711
2011-06-03,17.95,0,15876.922383010711,0.0,15876.922383010711
2011-06-06,18.49,0,15876.922383010711,0.0,15876.922383010711
2011-06-07,18.07,0,15876.922383010711,0.0,15876.922383010711
2011-06-08,18.79,0,15876.922383010711,0.0,15876.922383010711
2011-06-09,17.77,0,15876.922383010711,0.0,15876.922383010711
2011-06-10,18.86,0,15876.922383010711,0.0,15876.922383010711
2011-06-13,19.61,0,15876.922383010711,0.0,15876.922383010711
2011-06-14,18.26,0,15876.922383010711,0.0,15876.922383010711
2011-06-15,21.32,0,15876.922383010711,0.0,15876.922383010711
2011-06-16,22.73,0,15876.922383010711,0.0,15876.922383010711
2011-06-17,21.85,0,15876.922383010711,0.0,15876.922383010711
2011-06-20,19.99,0,15876.922383010711,0.0,15876.922383010711
2011-06-21,18.86,0,15876.922383010711,0.0,15876.922383010711
2011-06-22,18.52,0,15876.922383010711,0.0,15876.922383010711
2011-06-23,19.29,0,15876.922383010711,0.0,15876.922383010711
2011-06-24,21.1,0,15876.922383010711,0.0,15876.922383010711
2011-06-27,20.56,0,15876.922383010711,0.0,15876.922383010711
2011-06-28,19.17,0,15876.922383010711,0.0,15876.922383010711
2011-06-29,17.27,0,15876.922383010711,0.0,15876.922383010711
2011-06-30,16.52,0,15876.922383010711,0.0,15876.922383010711
2011-07-01,15.87,0,15876.922383010711,0.0,15876.922383010711
2011-07-05,16.06,0,15876.922383010711,0.0,15876.922383010711
2011-07-06,16.34,0,15876.922383010711,0.0,15876.922383010711
2011-07-07,15.95,0,15876.922383010711,0.0,15876.922383010711
2011-07-08,15.95,0,15876.922383010711,0.0,15876.922383010711
2011-07-11,18.39,0,15876.922383010711,0.0,15876.922383010711
2011-07-12,19.87,0,15876.922383010711,0.0,15876.922383010711
2011-07-13,19.91,0,15876.922383010711,0.0,15876.922383010711
2011-07-14,20.8,0,15876.922383010711,0.0,15876.922383010711
2011-07-15,19.53,0,15876.922383010711,0.0,15876.922383010711
2011-07-18,20.95,0,15876.922383010711,0.0,15876.922383010711
2011-07-19,19.21,0,15876.922383010711,0.0,15876.922383010711
2011-07-20,19.09,0,15876.922383010711,0.0,15876.922383010711
2011-07-21,17.56,0,15876.922383010711,0.0,15876.922383010711
2011-07-22,17.52,0,15876.922383010711,0.0,15876.922383010711
2011-07-25,19.35,0,15876.922383010711,0.0,15876.922383010711
2011-07-26,20.23,0,15876.922383010711,0.0,15876.922383010711
2011-07-27,22.98,0,15876.922383010711,0.0,15876.922383010711
2011-07-28,23.74,0,15876.922383010711,0.0,15876.922383010711
2011-07-29,25.25,0,15876.922383010711,0.0,15876.922383010711
2011-08-01,23.66,0,15876.922383010711,0.0,15876.922383010711
2011-08-02,24.79,0,15876.922383010711,0.0,15876.922383010711
2011-08-03,23.38,0,15876.922383010711,0.0,15876.922383010711
2011-08-04,31.66,0,15876.922383010711,0.0,15876.922383010711
2011-08-05,32.0,0,15876.922383010711,0.0,15876.922383010711
2011-08-08,48.0,0,15876.922383010711,0.0,15876.922383010711
2011-08-09,35.06,0,15876.922383010711,0.0,15876.922383010711
2011-08-10,42.99,0,15876.922383010711,0.0,15876.922383010711
2011-08-11,39.0,0,15876.922383010711,0.0,15876.922383010711
2011-08-12,36.36,0,15876.922383010711,0.0,15876.922383010711
2011-08-15,31.87,0,15876.922383010711,0.0,15876.922383010711
2011-08-16,32.85,0,15876.922383010711,0.0,15876.922383010711
2011-08-17,31.58,0,15876.922383010711,0.0,15876.922383010711
2011-08-18,42.67,0,15876.922383010711,0.0,15876.922383010711
2011-08-19,43.05,0,15876.922383010711,0.0,15876.922383010711
2011-08-22,42.44,0,15876.922383010711,0.0,15876.922383010711
2011-08-23,36.27,0,15876.922383010711,0.0,15876.922383010711
2011-08-24,35.9,0,15876.922383010711,0.0,15876.922383010711
2011-08-25,39.76,0,15876.922383010711,0.0,15876.922383010711
2011-08-26,35.59,0,15876.922383010711,0.0,15876.922383010711
2011-08-29,32.28,0,15876.922383010711,0.0,15876.922383010711
2011-08-30,32.89,0,15876.922383010711,0.0,15876.922383010711
2011-08-31,31.62,0,15876.922383010711,0.0,15876.922383010711
2011-09-01,31.82,0,15876.922383010711,0.0,15876.922383010711
2011-09-02,33.92,0,15876.922383010711,0.0,15876.922383010711
2011-09-06,37.0,0,15876.922383010711,0.0,15876.922383010711
2011-09-07,33.38,0,15876.922383010711,0.0,15876.922383010711
2011-09-08,34.32,0,15876.922383010711,0.0,15876.922383010711
2011-09-09,38.52,0,15876.922383010711,0.0,15876.922383010711
2011-09-12,38.59,0,15876.922383010711,0.0,15876.922383010711
2011-09-13,36.91,0,15876.922383010711,0.0,15876.922383010711
2011-09-14,34.6,0,15876.922383010711,0.0,15876.922383010711
2011-09-15,31.97,0,15876.922383010711,0.0,15876.922383010711
2011-09-16,30.98,0,15876.922383010711,0.0,15876.922383010711
2011-09-19,32.73,0,15876.922383010711,0.0,15876.922383010711
2011-09-20,32.86,0,15876.922383010711,0.0,15876.922383010711
2011-09-21,37.32,0,15876.922383010711,0.0,15876.922383010711
2011-09-22,41.35,0,15876.922383010711,0.0,15876.922383010711
2011-09-23,41.25,0,15876.922383010711,0.0,15876.922383010711
2011-09-26,39.02,0,15876.922383010711,0.0,15876.922383010711
2011-09-27,37.71,0,15876.922383010711,0.0,15876.922383010711
2011-09-28,41.08,0,15876.922383010711,0.0,15876.922383010711
2011-09-29,38.84,0,15876.922383010711,0.0,15876.922383010711
2011-09-30,42.96,0,15876.922383010711,0.0,15876.922383010711
2011-10-03,45.45,0,15876.922383010711,0.0,15876.922383010711
2011-10-04,40.82,0,15876.922383010711,0.0,15876.922383010711
2011-10-05,37.81,0,15876.922383010711,0.0,15876.922383010711
2011-10-06,36.27,0,15876.922383010711,0.0,15876.922383010711
2011-10-07,36.2,0,15876.922383010711,0.0,15876.922383010711
2011-10-10,33.02,0,15876.922383010711,0.0,15876.922383010711
2011-10-11,32.86,0,15876.922383010711,0.0,15876.922383010711
2011-10-12,31.26,0,15876.922383010711,0.0,15876.922383010711
2011-10-13,30.7,0,15876.922383010711,0.0,15876.922383010711
2011-10-14,28.24,0,15876.922383010711,0.0,15876.922383010711
2011-10-17,33.39,0,15876.922383010711,0.0,15876.922383010711
2011-10-18,31.56,0,15876.922383010711,0.0,15876.922383010711
2011-10-19,34.44,0,15876.922383010711,0.0,15876.922383010711
2011-10-20,34.78,0,15876.922383010711,0.0,15876.922383010711
2011-10-21,31.32,0,15876.922383010711,0.0,15876.922383010711
2011-10-24,29.26,0,15876.922383010711,0.0,15876.922383010711
2011-10-25,32.22,0,15876.922383010711,0.0,15876.922383010711
2011-10-26,29.86,0,15876.922383010711,0.0,15876.922383010711
2011-10-27,25.46,0,15876.922383010711,0.0,15876.922383010711
2011-10-28,24.53,0,15876.922383010711,0.0,15876.922383010711
2011-10-31,29.96,0,15876.922383010711,0.0,15876.922383010711
2011-11-01,34.77,0,15876.922383010711,0.0,15876.922383010711
2011-11-02,32.74,0,15876.922383010711,0.0,15876.922383010711
2011-11-03,30.5,0,15876.922383010711,0.0,15876.922383010711
2011-11-04,30.16,0,15876.922383010711,0.0,15876.922383010711
2011-11-07,29.85,0,15876.922383010711,0.0,15876.922383010711
2011-11-08,27.48,0,15876.922383010711,0.0,15876.922383010711
2011-11-09,36.16,0,15876.922383010711,0.0,15876.922383010711
2011-11-10,32.81,0,15876.922383010711,0.0,15876.922383010711
2011-11-11,30.04,0,15876.922383010711,0.0,15876.922383010711
2011-11-14,31.13,0,15876.922383010711,0.0,15876.922383010711
2011-11-15,31.22,0,15876.922383010711,0.0,15876.922383010711
2011-11-16,33.51,0,15876.922383010711,0.0,15876.922383010711
2011-11-17,34.51,0,15876.922383010711,0.0,15876.922383010711
2011-11-18,32.0,0,15876.922383010711,0.0,15876.922383010711
2011-11-21,32.91,0,15876.922383010711,0.0,15876.922383010711
2011-11-22,31.97,0,15876.922383010711,0.0,15876.922383010711
2011-11-23,33.98,0,15876.922383010711,0.0,15876.922383010711
2011-11-25,34.47,0,15876.922383010711,0.0,15876.922383010711
2011-11-28,32.13,0,15876.922383010711,0.0,15876.922383010711
2011-11-29,30.64,0,15876.922383010711,0.0,15876.922383010711
2011-11-30,27.8,0,15876.922383010711,0.0,15876.922383010711
2011-12-01,27.41,0,15876.922383010711,0.0,15876.922383010711
2011-12-02,27.52,0,15876.922383010711,0.0,15876.922383010711
2011-12-05,27.84,0,15876.922383010711,0.0,15876.922383010711
2011-12-06,28.13,0,15876.922383010711,0.0,15876.922383010711
2011-12-07,28.67,0,15876.922383010711,0.0,15876.922383010711
2011-12-08,30.59,0,15876.922383010711,0.0,15876.922383010711
2011-12-09,26.38,0,15876.922383010711,0.0,15876.922383010711
2011-12-12,25.67,0,15876.922383010711,0.0,15876.922383010711
2011-12-13,25.41,0,15876.922383010711,0.0,15876.922383010711
2011-12-14,26.04,0,15876.922383010711,0.0,15876.922383010711
2011-12-15,25.11,0,15876.922383010711,0.0,15876.922383010711
2011-12-16,24.29,0,15876.922383010711,0.0,15876.922383010711
2011-12-19,24.92,0,15876.922383010711,0.0,15876.922383010711
2011-12-20,23.22,0,15876.922383010711,0.0,15876.922383010711
2011-12-21,21.43,0,15876.922383010711,0.0,15876.922383010711
2011-12-22,21.16,0,15876.922383010711,0.0,15876.922383010711
2011-12-23,20.73,0,15876.922383010711,0.0,15876.922383010711
2011-12-27,21.91,0,15876.922383010711,0.0,15876.922383010711
2011-12-28,23.52,0,15876.922383010711,0.0,15876.922383010711
2011-12-29,22.65,0,15876.922383010711,0.0,15876.922383010711
2011-12-30,23.4,0,15876.922383010711,0.0,15876.922383010711
2012-01-03,22.97,0,15876.922383010711,0.0,15876.922383010711
2012-01-04,22.22,0,15876.922383010711,0.0,15876.922383010711
2012-01-05,21.48,0,15876.922383010711,0.0,15876.922383010711
2012-01-06,20.63,0,15876.922383010711,0.0,15876.922383010711
2012-01-09,21.07,0,15876.922383010711,0.0,15876.922383010711
2012-01-10,20.69,0,15876.922383010711,0.0,15876.922383010711
2012-01-11,21.05,0,15876.922383010711,0.0,15876.922383010711
2012-01-12,20.47,0,15876.922383010711,0.0,15876.922383010711
2012-01-13,20.91,0,15876.922383010711,0.0,15876.922383010711
2012-01-17,22.2,0,15876.922383010711,0.0,15876.922383010711
2012-01-18,20.89,0,15876.922383010711,0.0,15876.922383010711
2012-01-19,19.87,0,15876.922383010711,0.0,15876.922383010711
2012-01-20,18.28,0,15876.922383010711,0.0,15876.922383010711
2012-01-23,18.67,0,15876.922383010711,0.0,15876.922383010711
2012-01-24,18.91,0,15876.922383010711,0.0,15876.922383010711
2012-01-25,18.31,0,15876.922383010711,0.0,15876.922383010711
2012-01-26,18.57,0,15876.922383010711,0.0,15876.922383010711
2012-01-27,18.53,0,15876.922383010711,0.0,15876.922383010711
2012-01-30,19.4,0,15876.922383010711,0.0,15876.922383010711
2012-01-31,19.44,0,15876.922383010711,0.0,15876.922383010711
2012-02-01,18.55,0,15876.922383010711,0.0,15876.922383010711
2012-02-02,17.98,0,15876.922383010711,0.0,15876.922383010711
2012-02-03,17.1,0,15876.922383010711,0.0,15876.922383010711
2012-02-06,17.76,0,15876.922383010711,0.0,15876.922383010711
2012-02-07,17.65,0,15876.922383010711,0.0,15876.922383010711
2012-02-08,18.16,0,15876.922383010711,0.0,15876.922383010711
2012-02-09,18.63,0,15876.922383010711,0.0,15876.922383010711
2012-02-10,20.79,0,15876.922383010711,0.0,15876.922383010711
2012-02-13,19.04,0,15876.922383010711,0.0,15876.922383010711
2012-02-14,19.54,0,15876.922383010711,0.0,15876.922383010711
2012-02-15,21.14,0,15876.922383010711,0.0,15876.922383010711
2012-02-16,19.22,0,15876.922383010711,0.0,15876.922383010711
2012-02-17,17.78,0,15876.922383010711,0.0,15876.922383010711
2012-02-21,18.19,0,15876.922383010711,0.0,15876.922383010711
2012-02-22,18.19,0,15876.922383010711,0.0,15876.922383010711
2012-02-23,16.8,0,15876.922383010711,0.0,15876.922383010711
2012-02-24,17.31,0,15876.922383010711,0.0,15876.922383010711
2012-02-27,18.19,0,15876.922383010711,0.0,15876.922383010711
2012-02-28,17.96,0,15876.922383010711,0.0,15876.922383010711
2012-02-29,18.43,0,15876.922383010711,0.0,15876.922383010711
2012-03-01,17.26,0,15876.922383010711,0.0,15876.922383010711
2012-03-02,17.29,0,15876.922383010711,0.0,15876.922383010711
2012-03-05,18.05,0,15876.922383010711,0.0,15876.922383010711
2012-03-06,20.87,0,15876.922383010711,0.0,15876.922383010711
2012-03-07,19.07,0,15876.922383010711,0.0,15876.922383010711
2012-03-08,17.95,0,15876.922383010711,0.0,15876.922383010711
2012-03-09,17.11,0,15876.922383010711,0.0,15876.922383010711
2012-03-12,15.64,0,15876.922383010711,0.0,15876.922383010711
2012-03-13,14.8,0,15876.922383010711,0.0,15876.922383010711
2012-03-14,15.31,0,15876.922383010711,0.0,15876.922383010711
2012-03-15,15.42,0,15876.922383010711,0.0,15876.922383010711
2012-03-16,14.47,0,15876.922383010711,0.0,15876.922383010711
2012-03-19,15.04,0,15876.922383010711,0.0,15876.922383010711
2012-03-20,15.58,0,15876.922383010711,0.0,15876.922383010711
2012-03-21,15.13,0,15876.922383010711,0.0,15876.922383010711
2012-03-22,15.57,0,15876.922383010711,0.0,15876.922383010711
2012-03-23,14.82,0,15876.922383010711,0.0,15876.922383010711
2012-03-26,14.26,0,15876.922383010711,0.0,15876.922383010711
2012-03-27,15.59,0,15876.922383010711,0.0,15876.922383010711
2012-03-28,15.47,0,15876.922383010711,0.0,15876.922383010711
2012-03-29,15.48,0,15876.922383010711,0.0,15876.922383010711
2012-03-30,15.5,0,15876.922383010711,0.0,15876.922383010711
2012-04-02,15.64,0,15876.922383010711,0.0,15876.922383010711
2012-04-03,15.66,0,15876.922383010711,0.0,15876.922383010711
2012-04-04,16.44,0,15876.922383010711,0.0,15876.922383010711
2012-04-05,16.7,0,15876.922383010711,0.0,15876.922383010711
2012-04-09,18.81,0,15876.922383010711,0.0,15876.922383010711
2012-04-10,20.39,0,15876.922383010711,0.0,15876.922383010711
2012-04-11,20.02,0,15876.922383010711,0.0,15876.922383010711
2012-04-12,17.2,0,15876.922383010711,0.0,15876.922383010711
2012-04-13,19.55,0,15876.922383010711,0.0,15876.922383010711
2012-04-16,19.55,0,15876.922383010711,0.0,15876.922383010711
2012-04-17,18.46,0,15876.922383010711,0.0,15876.922383010711
2012-04-18,18.64,0,15876.922383010711,0.0,15876.922383010711
2012-04-19,18.36,0,15876.922383010711,0.0,15876.922383010711
2012-04-20,17.44,0,15876.922383010711,0.0,15876.922383010711
2012-04-23,18.97,0,15876.922383010711,0.0,15876.922383010711
2012-04-24,18.1,0,15876.922383010711,0.0,15876.922383010711
2012-04-25,16.82,0,15876.922383010711,0.0,15876.922383010711
2012-04-26,16.24,0,15876.922383010711,0.0,15876.922383010711
2012-04-27,16.32,0,15876.922383010711,0.0,15876.922383010711
2012-04-30,17.15,0,15876.922383010711,0.0,15876.922383010711
2012-05-01,16.6,0,15876.922383010711,0.0,15876.922383010711
2012-05-02,16.88,0,15876.922383010711,0.0,15876.922383010711
2012-05-03,17.56,0,15876.922383010711,0.0,15876.922383010711
2012-05-04,19.16,0,15876.922383010711,0.0,15876.922383010711
2012-05-07,18.94,0,15876.922383010711,0.0,15876.922383010711
2012-05-08,19.05,0,15876.922383010711,0.0,15876.922383010711
2012-05-09,20.08,0,15876.922383010711,0.0,15876.922383010711
2012-05-10,18.83,0,15876.922383010711,0.0,15876.922383010711
2012-05-11,19.89,0,15876.922383010711,0.0,15876.922383010711
2012-05-14,21.87,0,15876.922383010711,0.0,15876.922383010711
2012-05-15,21.97,0,15876.922383010711,0.0,15876.922383010711
2012-05-16,22.27,0,15876.922383010711,0.0,15876.922383010711
2012-05-17,24.49,0,15876.922383010711,0.0,15876.922383010711
2012-05-18,25.1,0,15876.922383010711,0.0,15876.922383010711
2012-05-21,22.01,0,15876.922383010711,0.0,15876.922383010711
2012-05-22,22.48,0,15876.922383010711,0.0,15876.922383010711
2012-05-23,22.33,0,15876.922383010711,0.0,15876.922383010711
2012-05-24,21.54,0,15876.922383010711,0.0,15876.922383010711
2012-05-25,21.76,0,15876.922383010711,0.0,15876.922383010711
2012-05-29,21.03,0,15876.922383010711,0.0,15876.922383010711
2012-05-30,24.14,0,15876.922383010711,0.0,15876.922383010711
2012-05-31,24.06,0,15876.922383010711,0.0,15876.922383010711
2012-06-01,26.66,0,15876.922383010711,0.0,15876.922383010711
2012-06-04,26.12,0,15876.922383010711,0.0,15876.922383010711
2012-06-05,24.68,0,15876.922383010711,0.0,15876.922383010711
2012-06-06,22.16,0,15876.922383010711,0.0,15876.922383010711
2012-06-07,21.72,0,15876.922383010711,0.0,15876.922383010711
2012-06-08,21.23,0,15876.922383010711,0.0,15876.922383010711
2012-06-11,23.56,0,15876.922383010711,0.0,15876.922383010711
2012-06-12,22.09,0,15876.922383010711,0.0,15876.922383010711
2012-06-13,24.27,0,15876.922383010711,0.0,15876.922383010711
2012-06-14,21.68,0,15876.922383010711,0.0,15876.922383010711
2012-06-15,21.11,0,15876.922383010711,0.0,15876.922383010711
2012-06-18,18.32,0,15876.922383010711,0.0,15876.922383010711
2012-06-19,18.38,0,15876.922383010711,0.0,15876.922383010711
2012-06-20,17.24,0,15876.922383010711,0.0,15876.922383010711
2012-06-21,20.08,0,15876.922383010711,0.0,15876.922383010711
2012-06-22,18.11,0,15876.922383010711,0.0,15876.922383010711
2012-06-25,20.38,0,15876.922383010711,0.0,15876.922383010711
2012-06-26,19.72,0,15876.922383010711,0.0,15876.922383010711
2012-06-27,19.45,0,15876.922383010711,0.0,15876.922383010711
2012-06-28,19.71,0,15876.922383010711,0.0,15876.922383010711
2012-06-29,17.08,0,15876.922383010711,0.0,15876.922383010711
2012-07-02,16.8,0,15876.922383010711,0.0,15876.922383010711
2012-07-03,16.66,0,15876.922383010711,0.0,15876.922383010711
2012-07-05,17.5,0,15876.922383010711,0.0,15876.922383010711
2012-07-06,17.1,0,15876.922383010711,0.0,15876.922383010711
2012-07-09,17.98,0,15876.922383010711,0.0,15876.922383010711
2012-07-10,18.72,0,15876.922383010711,0.0,15876.922383010711
2012-07-11,17.95,0,15876.922383010711,0.0,15876.922383010711
2012-07-12,18.33,0,15876.922383010711,0.0,15876.922383010711
2012-07-13,16.74,0,15876.922383010711,0.0,15876.922383010711
2012-07-16,17.11,0,15876.922383010711,0.0,15876.922383010711
2012-07-17,16.48,0,15876.922383010711,0.0,15876.922383010711
2012-07-18,16.16,0,15876.922383010711,0.0,15876.922383010711
2012-07-19,15.45,0,15876.922383010711,0.0,15876.922383010711
2012-07-20,16.27,0,15876.922383010711,0.0,15876.922383010711
2012-07-23,18.62,0,15876.922383010711,0.0,15876.922383010711
2012-07-24,20.47,0,15876.922383010711,0.0,15876.922383010711
2012-07-25,19.34,0,15876.922383010711,0.0,15876.922383010711
2012-07-26,17.53,0,15876.922383010711,0.0,15876.922383010711
2012-07-27,16.7,0,15876.922383010711,0.0,15876.922383010711
2012-07-30,18.03,0,15876.922383010711,0.0,15876.922383010711
2012-07-31,18.93,0,15876.922383010711,0.0,15876.922383010711
2012-08-01,18.96,0,15876.922383010711,0.0,15876.922383010711
2012-08-02,17.57,0,15876.922383010711,0.0,15876.922383010711
2012-08-03,15.64,0,15876.922383010711,0.0,15876.922383010711
2012-08-06,15.95,0,15876.922383010711,0.0,15876.922383010711
2012-08-07,15.99,0,15876.922383010711,0.0,15876.922383010711
2012-08-08,15.32,0,15876.922383010711,0.0,15876.922383010711
2012-08-09,15.28,0,15876.922383010711,0.0,15876.922383010711
2012-08-10,14.74,0,15876.922383010711,0.0,15876.922383010711
2012-08-13,13.7,0,15876.922383010711,0.0,15876.922383010711
2012-08-14,14.85,0,15876.922383010711,0.0,15876.922383010711
2012-08-15,14.63,0,15876.922383010711,0.0,15876.922383010711
2012-08-16,14.29,0,15876.922383010711,0.0,15876.922383010711
2012-08-17,13.45,0,15876.922383010711,0.0,15876.922383010711
2012-08-20,14.02,0,15876.922383010711,0.0,15876.922383010711
2012-08-21,15.02,0,15876.922383010711,0.0,15876.922383010711
2012-08-22,15.11,0,15876.922383010711,0.0,15876.922383010711
2012-08-23,15.96,0,15876.922383010711,0.0,15876.922383010711
2012-08-24,15.18,0,15876.922383010711,0.0,15876.922383010711
2012-08-27,16.35,0,15876.922383010711,0.0,15876.922383010711
2012-08-28,16.49,0,15876.922383010711,0.0,15876.922383010711
2012-08-29,17.06,0,15876.922383010711,0.0,15876.922383010711
2012-08-30,17.83,0,15876.922383010711,0.0,15876.922383010711
2012-08-31,17.47,0,15876.922383010711,0.0,15876.922383010711
2012-09-04,17.98,0,15876.922383010711,0.0,15876.922383010711
2012-09-05,17.74,0,15876.922383010711,0.0,15876.922383010711
2012-09-06,15.6,0,15876.922383010711,0.0,15876.922383010711
2012-09-07,14.38,0,15876.922383010711,0.0,15876.922383010711
2012-09-10,16.28,0,15876.922383010711,0.0,15876.922383010711
2012-09-11,16.41,0,15876.922383010711,0.0,15876.922383010711
2012-09-12,15.8,0,15876.922383010711,0.0,15876.922383010711
2012-09-13,14.05,0,15876.922383010711,0.0,15876.922383010711
2012-09-14,14.51,0,15876.922383010711,0.0,15876.922383010711
2012-09-17,14.59,0,15876.922383010711,0.0,15876.922383010711
2012-09-18,14.18,0,15876.922383010711,0.0,15876.922383010711
2012-09-19,13.88,0,15876.922383010711,0.0,15876.922383010711
2012-09-20,14.07,0,15876.922383010711,0.0,15876.922383010711
2012-09-21,13.98,0,15876.922383010711,0.0,15876.922383010711
2012-09-24,14.15,0,15876.922383010711,0.0,15876.922383010711
2012-09-25,15.43,0,15876.922383010711,0.0,15876.922383010711
2012-09-26,16.81,0,15876.922383010711,0.0,15876.922383010711
2012-09-27,14.84,0,15876.922383010711,0.0,15876.922383010711
2012-09-28,15.73,0,15876.922383010711,0.0,15876.922383010711
2012-10-01,16.32,0,15876.922383010711,0.0,15876.922383010711
2012-10-02,15.71,0,15876.922383010711,0.0,15876.922383010711
2012-10-03,15.43,0,15876.922383010711,0.0,15876.922383010711
2012-10-04,14.55,0,15876.922383010711,0.0,15876.922383010711
2012-10-05,14.33,0,15876.922383010711,0.0,15876.922383010711
2012-10-08,15.11,0,15876.922383010711,0.0,15876.922383010711
2012-10-09,16.37,0,15876.922383010711,0.0,15876.922383010711
2012-10-10,16.29,0,15876.922383010711,0.0,15876.922383010711
2012-10-11,15.59,0,15876.922383010711,0.0,15876.922383010711
2012-10-12,16.14,0,15876.922383010711,0.0,15876.922383010711
2012-10-15,15.27,0,15876.922383010711,0.0,15876.922383010711
2012-10-16,15.22,0,15876.922383010711,0.0,15876.922383010711
2012-10-17,15.07,0,15876.922383010711,0.0,15876.922383010711
2012-10-18,15.03,0,15876.922383010711,0.0,15876.922383010711
2012-10-19,17.06,0,15876.922383010711,0.0,15876.922383010711
2012-10-22,16.62,0,15876.922383010711,0.0,15876.922383010711
2012-10-23,18.83,0,15876.922383010711,0.0,15876.922383010711
2012-10-24,18.33,0,15876.922383010711,0.0,15876.922383010711
2012-10-25,18.12,0,15876.922383010711,0.0,15876.922383010711
2012-10-26,17.81,0,15876.922383010711,0.0,15876.922383010711
2012-10-31,18.6,0,15876.922383010711,0.0,15876.922383010711
2012-11-01,16.69,0,15876.922383010711,0.0,15876.922383010711
2012-11-02,17.59,0,15876.922383010711,0.0,15876.922383010711
